latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.95794,23.34052,327.1,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,266.47,3.53,N,0
38.9582,23.26434,321.51,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275.61,4.21,N,0
38.95831,23.28839,329.79,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.11,3.49,N,0
38.95844,23.31223,332.63,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.64,3.97,N,0
38.95858,23.33597,327.56,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,278.73,3.53,N,0
38.95896,23.28376,322.59,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.79,3.26,N,0
38.9591,23.30756,329.28,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.49,3.97,N,0
38.95921,23.33151,322.45,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,282.27,3.62,N,0
38.95975,23.30294,326.19,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,270.15,3.62,N,0
38.95984,23.32699,329,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,277.43,3.62,N,0
38.96002,23.35039,310.06,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,263.86,2.29,N,0
38.96039,23.29837,328.03,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.87,3.62,N,0
38.96048,23.32243,326.78,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,276.15,4.22,N,0
38.96067,23.34577,313.47,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,262.86,2.29,N,0
38.96093,23.26974,326.15,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,270.87,3.05,N,0
38.96103,23.29379,328.64,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,268.23,3.49,N,0
38.96114,23.31771,327.24,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.69,4.22,N,0
38.96132,23.34118,318.04,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.02,3.53,N,0
38.96158,23.26506,327.6,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.5,2.44,N,0
38.96168,23.28919,327.01,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.45,3.49,N,0
38.96182,23.31293,327.8,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,268.87,3.39,N,0
38.96196,23.33665,322.67,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275.94,3.53,N,0
38.96223,23.26042,320.89,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.99,2.44,N,0
38.96233,23.28455,328.06,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.35,3.26,N,0
38.96248,23.30826,327.58,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.83,3.39,N,0
38.96258,23.3322,325.54,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,278.19,3.62,N,0
38.96299,23.27987,324.01,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,276.65,3.26,N,0
38.96313,23.30361,322.86,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.94,2.65,N,0
38.96322,23.3277,321.17,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,279.43,3.62,N,0
38.96341,23.35101,311.47,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.09,3.04,N,0
38.96364,23.27518,320.38,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,278.67,3.05,N,0
38.96377,23.29906,319.14,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.59,2.65,N,0
38.96406,23.34642,314.19,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.76,3.04,N,0
38.9643,23.2705,326.67,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,264.97,3.05,N,0
38.96441,23.2945,323.04,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,270.7,2.43,N,0
38.96452,23.31844,321.66,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275.82,4.22,N,0
38.96495,23.26584,323.98,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,262.36,2.44,N,0
38.96505,23.28992,317.57,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,276.17,2.43,N,0
38.96519,23.31368,324.94,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.06,3.39,N,0
38.9656,23.26119,323.24,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,265.24,2.44,N,0
38.9657,23.2853,326.14,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.11,2.76,N,0
38.96585,23.30899,322.49,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.83,3.39,N,0
38.96613,23.35631,306.58,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,266.62,4.28,N,0
38.96625,23.25659,312.52,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,279.3,3.36,N,0
38.96635,23.28066,327.62,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.5,2.76,N,0
38.96651,23.30431,322.76,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.13,2.65,N,0
38.9666,23.32836,316.8,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,280.04,3.25,N,0
38.96678,23.35172,312.69,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,270.96,3.04,N,0
38.96701,23.276,327.12,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.47,2.27,N,0
38.96716,23.29972,319.73,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.95,2.65,N,0
38.96766,23.27133,320.92,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,260.93,2.27,N,0
38.9678,23.29513,323.25,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.94,2.43,N,0
38.96808,23.34256,307.5,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,268.43,4.13,N,0
38.96832,23.26666,313.6,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,256.84,1.3,N,0
38.96844,23.29056,315.89,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275.34,2.43,N,0
38.96856,23.31444,318.53,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.17,2.76,N,0
38.96872,23.33803,310.59,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.45,4.13,N,0
38.96898,23.26198,314.59,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,260.22,1.3,N,0
38.96909,23.28599,318.68,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,276.14,2.76,N,0
38.96922,23.30975,317.15,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.08,2.76,N,0
38.96935,23.33352,313.86,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275.53,3.25,N,0
38.96951,23.35704,309.12,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.59,5.69,N,0
38.96962,23.25737,313.89,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.81,3.61,N,0
38.96973,23.28142,324.5,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.59,2.76,N,0
38.96989,23.30504,316.35,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.94,2.15,N,0
38.96999,23.329,317.04,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,265.37,3.25,N,0
38.97038,23.27681,324.2,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,268.87,2.27,N,0
38.97054,23.3004,312.71,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275.97,2.15,N,0
38.97103,23.27216,313.5,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,257.36,2.27,N,0
38.97119,23.29577,319.61,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.12,3.72,N,0
38.97145,23.34328,303.95,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.14,6.6,N,0
38.97169,23.26747,312.61,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,258.29,1.3,N,0
38.97235,23.26277,314.35,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,265.66,1.3,N,0
38.97259,23.31053,312.55,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,278.5,2.76,N,0
38.97273,23.33422,314.16,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,270.54,2.16,N,0
38.97311,23.28211,321.83,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.39,3.73,N,0
38.97326,23.30581,316.91,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,276.25,2.15,N,0
38.97337,23.32968,313.02,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,264.62,2.16,N,0
38.97375,23.27752,322.54,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.59,1.78,N,0
38.97392,23.30114,315.08,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275.13,2.15,N,0
38.97401,23.32512,314.3,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.69,2.59,N,0
38.97441,23.27287,311.32,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,257.53,1.78,N,0
38.97457,23.29649,313.19,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,278.31,3.72,N,0
38.97506,23.26822,313.28,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.09,2.57,N,0
38.9761,23.33495,310.67,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.55,2.16,N,0
38.9765,23.28276,319.73,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.25,3.73,N,0
38.97662,23.30662,313.35,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.3,2.12,N,0
38.97674,23.33041,310.19,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,263.98,2.16,N,0
38.97714,23.2782,317.45,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,264.03,1.78,N,0
38.97728,23.30192,316.61,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,270.35,2.12,N,0
38.97739,23.32585,310.41,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,265.37,2.59,N,0
38.97779,23.27358,311.1,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,259.7,1.78,N,0
38.97794,23.29724,313.89,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,276.8,1.96,N,0
38.97803,23.32129,310.38,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.4,2.59,N,0
38.97844,23.26896,310.12,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275,2.57,N,0
38.9786,23.2926,308.32,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,282.31,1.96,N,0
38.97925,23.288,312.78,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,283.03,2.39,N,0
38.97989,23.28342,316.29,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,278.01,2.39,N,0
38.97998,23.30743,313.73,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.41,2.12,N,0
38.98011,23.33116,308.49,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.85,7.03,N,0
38.98053,23.27885,316.56,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,268.31,1.76,N,0
38.98065,23.30273,314.17,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,270.31,2.12,N,0
38.98076,23.32661,307.71,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,263.51,1.71,N,0
38.98118,23.27426,313.17,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,266.57,1.76,N,0
38.98131,23.29804,314.22,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.7,1.96,N,0
38.9814,23.32207,308.86,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,266.32,1.71,N,0
38.98182,23.26966,306.78,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,285.61,4.47,N,0
38.98196,23.29337,314.93,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,276.33,1.96,N,0
38.98204,23.31752,311.82,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.76,1.96,N,0
38.98262,23.28875,310.74,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,279.77,2.39,N,0
38.98269,23.31293,314.14,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.97,1.96,N,0
38.98335,23.30826,312.24,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.39,1.73,N,0
38.98392,23.27952,311.75,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,279.6,1.76,N,0
38.98401,23.30358,309.46,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,263.55,1.73,N,0
38.98412,23.32743,307.61,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.54,1.71,N,0
38.98457,23.27492,312.3,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.52,1.76,N,0
38.98467,23.29889,311.79,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,265.09,1.81,N,0
38.98475,23.32291,305.47,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,264.05,1.71,N,0
38.98533,23.29419,314.66,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,268.52,1.81,N,0
38.9854,23.31836,309.24,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.72,1.96,N,0
38.98599,23.28953,307.01,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,282.06,2.75,N,0
38.98605,23.31374,310.25,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.04,1.96,N,0
38.98671,23.30909,309.87,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,265.37,1.73,N,0
38.9873,23.28021,305.33,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,282.85,2.46,N,0
38.98737,23.30442,306.59,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,262.63,1.73,N,0
38.98795,23.27562,306.14,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,283.13,2.46,N,0
38.98803,23.29972,308.8,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,263.97,1.81,N,0
